ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047560.6343784,0,29,6,4040.032256,192265.846784,385.165,42,1965,3996,29,0.0,0.0,35.199,9.766,0
1776047560.6783795,1,99,52,3972.923392,192265.846784,994.86,45,1785,3996,99,0.0,0.0,18.03,3.88,0
1776047560.7220066,0,29,6,4040.032256,192265.846784,386.017,42,1965,3996,29,0.0,0.0,34.92,9.892,0
1776047560.7655678,1,99,53,3972.923392,192265.846784,997.343,45,1770,3996,99,0.0,0.0,17.916,3.971,0
1776047560.8092735,0,29,6,4040.032256,192265.846784,384.076,42,1965,3996,29,0.0,0.0,34.885,10.424,0
1776047560.8526762,1,99,53,3972.923392,192265.846784,997.751,45,1792,3996,99,0.0,0.0,17.814,4.087,0
1776047560.8958256,0,29,6,4040.032256,192265.846784,383.221,42,1965,3996,29,0.0,0.0,35.216,9.716,0
1776047560.9411137,1,99,53,3972.923392,192265.846784,999.286,45,1800,3996,99,0.0,0.0,17.96,4.494,0
1776047560.9839156,0,29,6,4040.032256,192265.846784,383.221,42,1965,3996,29,0.0,0.0,35.541,9.775,0
1776047561.0273218,1,99,52,3972.923392,192265.846784,999.539,45,1807,3996,99,0.0,0.0,16.934,3.31,0
1776047561.0711117,0,29,6,4040.032256,192265.846784,382.889,42,1965,3996,29,0.0,0.0,37.587,11.277,0
1776047561.114489,1,99,52,3972.923392,192265.846784,999.539,45,1740,3996,99,0.0,0.0,18.099,5.35,0
1776047561.1580315,0,29,6,4040.032256,192265.846784,385.219,42,1965,3996,29,0.0,0.0,34.05,10.038,0
1776047561.2012646,1,99,53,3972.923392,192265.846784,998.659,45,1740,3996,99,0.0,0.0,17.115,4.908,0
1776047561.2439246,0,29,6,4040.032256,192265.846784,385.235,42,1965,3996,29,0.0,0.0,34.819,9.712,0
1776047561.2873242,1,99,53,3972.923392,192265.846784,995.087,45,1732,3996,99,0.0,0.0,17.894,4.101,0
1776047561.3302264,0,29,6,4040.032256,192265.846784,383.653,42,1965,3996,29,0.0,0.0,35.819,9.928,0
1776047561.3740032,1,99,52,3972.923392,192265.846784,994.149,45,1792,3996,99,0.0,0.0,17.868,4.041,0
1776047561.4173348,0,29,6,4040.032256,192265.846784,382.695,42,1965,3996,29,0.0,0.0,35.788,9.812,0
1776047561.4613087,1,99,52,3972.923392,192265.846784,995.407,45,1800,3996,99,0.0,0.0,17.889,4.008,0
1776047561.5044231,0,29,6,4040.032256,192265.846784,381.239,42,1965,3996,29,0.0,0.0,33.803,9.696,0
1776047561.5479643,1,99,51,3972.923392,192265.846784,996.037,45,1770,3996,99,0.0,0.0,17.032,3.7,0
1776047561.5908878,0,29,6,4040.032256,192265.846784,381.239,42,1965,3996,29,0.0,0.0,34.364,10.068,0
1776047561.634272,1,99,51,3972.923392,192265.846784,994.114,45,1770,3996,99,0.0,0.0,16.225,3.94,0
1776047561.6771133,0,29,6,4040.032256,192265.846784,379.572,42,1965,3996,29,0.0,0.0,35.526,11.233,0
1776047561.7209215,1,99,51,3972.923392,192265.846784,994.114,45,1777,3996,99,0.0,0.0,18.056,3.907,0
1776047561.7643657,0,29,6,4040.032256,192265.846784,379.861,42,1965,3996,29,0.0,0.0,34.603,11.301,0
1776047561.8076782,1,99,52,3972.923392,192265.846784,991.207,45,1800,3996,99,0.0,0.0,17.449,5.103,0
1776047561.8503842,0,29,6,4040.032256,192265.846784,379.528,42,1965,3996,29,0.0,0.0,34.413,9.825,0
1776047561.8937912,1,99,52,3972.923392,192265.846784,993.118,45,1800,3996,99,0.0,0.0,17.881,4.151,0
1776047561.9369826,0,29,6,4040.032256,192265.846784,379.003,42,1965,3996,29,0.0,0.0,35.747,9.715,0
1776047561.981146,1,99,52,3972.923392,192265.846784,990.42,45,1747,3996,99,0.0,0.0,17.886,3.993,0
1776047562.0245502,0,28,6,4040.032256,192265.846784,380.437,42,1965,3996,28,0.0,0.0,34.082,9.692,0
1776047562.0691943,1,99,52,3972.923392,192265.846784,989.664,45,1770,3996,99,0.0,0.0,17.949,4.091,0
1776047562.1123607,0,28,6,4040.032256,192265.846784,378.266,42,1965,3996,28,0.0,0.0,35.83,9.745,0
1776047562.1561189,1,99,52,3972.923392,192265.846784,989.664,45,1815,3996,99,0.0,0.0,17.932,3.962,0
1776047562.1995876,0,28,6,4040.032256,192265.846784,377.24,42,1965,3996,28,0.0,0.0,34.018,9.735,0
