ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047466.9296334,1,100,20,1898.840064,192265.846784,990.441,50,1387,3996,100,0.0,0.0,6.095,8.941,0
1776047466.973239,0,100,20,1965.948928,192265.846784,992.802,57,1387,3996,100,0.0,0.0,6.304,1.622,0
1776047467.0168474,1,100,20,1898.840064,192265.846784,990.484,50,1387,3996,100,0.0,0.0,6.17,1.624,0
1776047467.0604727,0,100,20,1965.948928,192265.846784,988.85,57,1402,3996,100,0.0,0.0,6.346,1.526,0
1776047467.1039033,1,100,20,1898.840064,192265.846784,989.806,50,1387,3996,100,0.0,0.0,6.258,1.523,0
1776047467.1476645,0,100,20,1965.948928,192265.846784,992.055,57,1402,3996,100,0.0,0.0,6.371,3.121,0
1776047467.1910546,1,100,20,1898.840064,192265.846784,989.806,50,1372,3996,100,0.0,0.0,6.33,1.587,0
1776047467.2344706,0,100,20,1965.948928,192265.846784,993.235,57,1395,3996,100,0.0,0.0,6.272,2.982,0
1776047467.2777846,1,100,20,1898.840064,192265.846784,989.857,50,1387,3996,100,0.0,0.0,6.133,1.576,0
1776047467.3214383,0,100,20,1965.948928,192265.846784,993.392,57,1387,3996,100,0.0,0.0,6.157,1.652,0
1776047467.364816,1,100,20,1898.840064,192265.846784,989.393,50,1387,3996,100,0.0,0.0,6.083,3.032,0
1776047467.4084578,0,100,20,1965.948928,192265.846784,991.468,57,1372,3996,100,0.0,0.0,6.081,1.668,0
1776047467.4527833,1,100,20,1898.840064,192265.846784,989.355,50,1387,3996,100,0.0,0.0,6.111,3.773,0
1776047467.4964888,0,100,20,1965.948928,192265.846784,991.619,57,1372,3996,100,0.0,0.0,6.303,1.691,0
1776047467.539942,1,100,20,1898.840064,192265.846784,990.371,50,1387,3996,100,0.0,0.0,6.279,5.653,0
1776047467.5835896,0,100,20,1965.948928,192265.846784,991.598,57,1372,3996,100,0.0,0.0,6.079,1.578,0
1776047467.627015,1,100,20,1898.840064,192265.846784,990.599,50,1402,3996,100,0.0,0.0,6.108,1.584,0
1776047467.6705308,0,100,20,1965.948928,192265.846784,991.598,57,1402,3996,100,0.0,0.0,6.114,1.548,0
