ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047642.18615,1,0,13,12434.931712,192265.846784,341.019,32,1965,3996,0,0.0,0.0,18.009,8.927,0
1776047642.2289677,0,99,11,24824.905728,192265.846784,371.404,37,1965,3996,99,0.0,0.0,2.119,1.521,0
1776047642.2723641,1,0,13,12434.931712,192265.846784,340.959,32,1965,3996,0,0.0,0.0,18.22,9.666,0
1776047642.3253138,0,99,11,24824.905728,192265.846784,371.342,37,1965,3996,99,0.0,0.0,11.044,1.498,0
1776047642.3681698,1,0,13,12434.931712,192265.846784,340.973,32,1965,3996,0,0.0,0.0,18.447,8.787,0
1776047642.412313,0,99,11,24824.905728,192265.846784,371.274,37,1965,3996,99,0.0,0.0,3.261,1.501,0
1776047642.455125,1,0,13,12434.931712,192265.846784,340.96,32,1965,3996,0,0.0,0.0,18.415,10.228,0
1776047642.4981728,0,99,11,24824.905728,192265.846784,371.312,37,1965,3996,99,0.0,0.0,2.124,1.658,0
1776047642.5444305,1,0,13,12434.931712,192265.846784,340.961,32,1965,3996,0,0.0,0.0,18.226,19.728,0
1776047642.5872693,0,99,11,24824.905728,192265.846784,371.287,37,1965,3996,99,0.0,0.0,2.08,1.527,0
1776047642.6308012,1,0,13,12434.931712,192265.846784,341.085,32,1965,3996,0,0.0,0.0,19.713,8.728,0
1776047642.67392,0,99,11,24824.905728,192265.846784,371.276,37,1965,3996,99,0.0,0.0,2.035,1.651,0
1776047642.7167406,1,0,13,12434.931712,192265.846784,341.075,32,1965,3996,0,0.0,0.0,18.021,8.86,0
1776047642.759613,0,99,11,24824.905728,192265.846784,371.28,37,1965,3996,99,0.0,0.0,2.079,1.533,0
1776047642.802429,1,0,13,12434.931712,192265.846784,341.075,32,1965,3996,0,0.0,0.0,18.324,8.871,0
1776047642.8452735,0,99,11,24824.905728,192265.846784,371.294,37,1965,3996,99,0.0,0.0,2.023,2.955,0
1776047642.8881128,1,0,13,12434.931712,192265.846784,341.044,32,1965,3996,0,0.0,0.0,17.94,8.889,0
1776047642.9309928,0,99,11,24824.905728,192265.846784,371.294,37,1965,3996,99,0.0,0.0,2.093,1.502,0
1776047642.9740727,1,0,13,12434.931712,192265.846784,341.065,32,1965,3996,0,0.0,0.0,17.959,8.816,0
1776047643.016942,0,99,11,24824.905728,192265.846784,371.173,37,1965,3996,99,0.0,0.0,2.134,1.498,0
1776047643.0597165,1,0,13,12434.931712,192265.846784,341.12,32,1965,3996,0,0.0,0.0,18.127,10.229,0
1776047643.102667,0,99,11,24824.905728,192265.846784,371.17,37,1965,3996,99,0.0,0.0,2.108,1.598,0
1776047643.1455154,1,0,13,12434.931712,192265.846784,341.05,32,1965,3996,0,0.0,0.0,18.125,10.301,0
1776047643.188364,0,99,11,24824.905728,192265.846784,371.281,37,1965,3996,99,0.0,0.0,2.115,1.554,0
1776047643.2311952,1,0,13,12434.931712,192265.846784,341.162,32,1965,3996,0,0.0,0.0,18.117,8.828,0
1776047643.2741072,0,99,11,24824.905728,192265.846784,371.411,37,1965,3996,99,0.0,0.0,2.119,1.544,0
1776047643.3169243,1,0,13,12434.931712,192265.846784,341.19,32,1965,3996,0,0.0,0.0,18.039,8.844,0
1776047643.3599942,0,99,11,24824.905728,192265.846784,371.361,37,1965,3996,99,0.0,0.0,2.134,1.58,0
1776047643.4028761,1,0,13,12434.931712,192265.846784,341.19,32,1965,3996,0,0.0,0.0,18.385,8.785,0
1776047643.4456518,0,99,11,24824.905728,192265.846784,371.302,37,1965,3996,99,0.0,0.0,2.055,2.975,0
1776047643.4884567,1,0,13,12434.931712,192265.846784,341.255,32,1965,3996,0,0.0,0.0,18.005,8.932,0
1776047643.5312927,0,99,11,24824.905728,192265.846784,371.302,37,1965,3996,99,0.0,0.0,2.13,1.541,0
1776047643.5739868,1,0,13,12434.931712,192265.846784,341.286,32,1965,3996,0,0.0,0.0,18.364,9.024,0
1776047643.616854,0,99,11,24824.905728,192265.846784,371.301,37,1965,3996,99,0.0,0.0,2.116,1.485,0
